c1,sc1,synthetic_planet1_mtrue,synthetic_planet2_mtrue,synthetic_planet3_mtrue,synthetic_planet4_mtrue,synthetic_planet5_mtrue,synthetic_planet6_mtrue,synthetic_planet7_mtrue,synthetic_planet8_mtrue,synthetic_planet9_mtrue,synthetic_planet10_mtrue,synthetic_planet11_mtrue,synthetic_planet12_mtrue,synthetic_planet13_mtrue,synthetic_planet14_mtrue,synthetic_planet15_mtrue,synthetic_planet16_mtrue,synthetic_planet17_mtrue,synthetic_planet18_mtrue,synthetic_planet19_mtrue,synthetic_planet20_mtrue,weights,logz,logzerr
0.426548361,0.22036306,8.801108689,8.122091502,5.154183429,6.443702357,9.298369638,4.453097128,4.114704687,2.855726131,4.917647718,5.867307661,8.806346926,9.312331473,5.145001567,5.182193541,7.433589737,7.715610879,8.622449638,8.172525498,4.791585118,5.274857279,0.000116217,-3.385226825,0.064020496
0.376945282,0.187819571,8.150678923,7.433904964,5.306350147,6.202021253,9.296829406,4.537198935,4.211232985,2.694705903,5.047612819,5.266171294,9.238459064,9.813036164,5.097748149,4.909153561,6.700797523,8.408641752,8.719829379,8.393952887,4.550099565,4.993390509,0.000116116,-3.38507778,0.064027172
0.436980007,0.174887447,8.45544452,7.66060583,5.268489931,6.135245417,9.233684031,4.592960458,4.294609619,2.906929805,5.07399608,5.544427398,9.342736758,9.813012086,4.963928549,5.248152337,6.763563679,8.116993442,8.116525642,8.154310645,5.071015236,5.419075517,0.000116034,-3.384928862,0.064033842
0.453371451,0.171518228,7.86238308,7.767880362,5.483716608,6.053141749,9.26145728,4.405980634,4.114933327,2.804787489,4.909284733,5.284007298,9.203374421,9.765907254,5.023520963,5.438149529,6.873566567,8.295723803,8.726252767,8.340608044,4.806984059,5.237716688,0.000116011,-3.384779995,0.064040511
0.438247188,0.198826176,8.506811744,7.866990403,5.148826702,6.415807759,9.748312665,4.489017415,4.244334782,2.65361983,4.730659209,5.527196873,9.71340633,9.355475199,5.240163614,5.285115777,7.141512621,8.298655197,8.902485365,7.831484093,4.630479401,5.119402848,0.000115972,-3.384631202,0.064047178
0.403793044,0.19354562,8.380787615,8.05477129,4.880010666,6.380711906,9.222078019,4.5731406,4.056372819,2.757524328,4.811947437,5.573669295,9.094701378,10.19413791,5.367513699,5.040514464,6.919051207,7.838897122,8.404719193,8.384518541,4.478726555,5.42269641,0.000115947,-3.384482462,0.064053843
0.411528958,0.21274376,8.578666114,8.117100668,5.240621714,6.160032766,9.496751242,4.518065601,4.138868281,2.886637471,5.255631397,5.20467725,9.397597604,9.60343907,5.080139254,5.019192882,6.910989987,7.684947261,8.321649128,8.544872781,4.950550949,5.158719842,0.000115927,-3.38433377,0.064060507
0.426487527,0.17026999,8.447015365,7.595981592,4.980075107,6.384597679,9.505188546,4.749250086,4.340386917,2.830613911,5.075869076,5.806238884,9.27700094,9.744752272,4.7946971,5.271575861,6.837456277,8.086331009,8.639445217,8.534711159,4.775163554,4.979979985,0.000115865,-3.384185181,0.064067167
0.343981629,0.190285746,8.365502505,7.936335082,5.211215736,6.741782462,9.077355032,4.397873047,4.277690106,2.868211399,4.872873993,5.595483202,9.359763533,9.672905857,5.058590106,4.975784244,6.892881627,7.740753604,8.666613388,8.05279263,4.642350932,5.165353575,0.000115812,-3.38403668,0.064073824
0.380949719,0.165975803,8.997128785,7.88485988,5.169992024,6.066864894,9.564533663,4.577090329,4.108286743,2.879563824,5.117297858,5.508781086,8.683056335,9.374691497,5.018166569,5.088180303,7.332601609,7.632469055,8.475948965,8.261537029,4.522052192,5.049939553,0.000115758,-3.383888271,0.064080478
0.446099278,0.175422356,8.723129085,7.600677306,5.284387653,6.189321275,8.715039673,4.370305297,4.317425693,2.747853943,4.797907745,5.296944036,9.485620594,10.11071317,5.111087161,5.292398047,6.88124076,8.515270985,8.357739458,8.169087853,4.594547398,4.8535562,0.000115755,-3.383739887,0.064087132
0.457342485,0.213536721,8.721733665,8.018496952,5.18192535,6.510767032,9.447725257,4.403323637,4.217758812,2.874991094,4.684171861,5.572933337,9.212230573,10.06378666,4.776811697,4.97306041,7.196385736,7.872363904,8.068921715,8.400170036,4.686368817,5.117575862,0.000115747,-3.383591536,0.064093786
0.446519581,0.200663972,8.569267692,7.591309281,5.299878111,5.993333228,9.356873301,4.647502595,4.079166899,2.839655253,4.990026911,5.217843892,9.35018774,9.415004881,5.162118815,5.336615602,6.373220402,7.722219167,8.589541975,8.007112197,4.756470006,5.405499147,0.000115713,-3.383443251,0.064100437
0.416281293,0.188403009,8.537205958,7.905891116,5.308750865,6.136601063,8.709106431,4.343653684,4.035170468,2.781379413,5.016347403,5.577155346,8.829437465,9.884544707,5.189664827,4.885227606,6.826389255,8.461335213,8.190203505,8.198653678,4.94735095,5.256112653,0.000115697,-3.383295008,0.064107088
0.414363595,0.21413615,8.537998927,7.608948463,5.191035895,6.184783603,8.875426159,4.806936619,4.197654961,2.799780265,5.15567768,5.69629572,9.327886433,9.757459958,4.782381469,5.148251759,7.309666215,8.15400007,8.588847018,7.927284256,4.50594631,5.35082666,0.000115644,-3.383146855,0.064113735
0.496991305,0.180764201,8.554515226,7.830544837,4.8655687,6.37659255,9.111079083,4.497187147,3.998692205,2.838135348,4.766930186,5.555945681,8.833808152,9.648387248,5.03787922,5.132217468,6.890731282,8.423797749,8.667886234,8.229552223,4.40694314,5.42130417,0.000115552,-3.382998842,0.064120377
0.396757593,0.202927834,8.817372811,8.233606842,5.244826241,6.578359171,9.376670004,4.324018691,4.190112272,2.892107051,4.827054699,5.544344048,9.144425661,9.25948989,4.886511542,5.386680005,6.5219411,7.945688551,8.605858877,8.427803848,4.673090459,5.039467206,0.000115489,-3.382850933,0.064127014
0.46772667,0.173850244,8.450577692,7.905677789,5.239853338,6.426868257,9.502342177,4.633955657,3.918348223,2.767040202,5.278545914,5.619521466,8.558897795,9.415973718,5.100408117,5.102307766,6.836884777,8.133253455,8.131142016,8.481185535,4.792804952,5.000514039,0.000115453,-3.38270309,0.06413365
0.414819229,0.171829908,8.375276396,7.980412096,5.22338154,6.283870198,8.789294738,4.3152722,4.020645649,2.768359492,5.168959638,5.793193515,8.871801773,9.781959143,5.119891782,5.437118829,7.212307906,8.375205487,8.480441016,8.147616072,4.760884264,5.40971857,0.000115376,-3.382555368,0.064140281
0.399604911,0.16265194,8.694793252,8.195912149,5.10745766,6.174970186,9.368680629,4.722467298,4.217110031,2.894595872,5.391006846,5.490548361,9.251239862,10.09632592,5.20408404,5.132639461,6.758662712,7.841314222,8.231914838,7.939144499,4.7213283,5.082878834,0.000115283,-3.382407787,0.064146905
0.482223579,0.222337276,8.984738489,7.797154073,4.969976122,6.389039569,9.018481712,4.641720481,4.147554763,2.646701159,4.841546108,5.635438275,8.697664764,9.427185729,5.071964889,5.082565069,6.87047704,7.885374568,8.55759848,8.601921343,4.694843649,5.175108746,0.000115186,-3.382260352,0.064153524
0.458492218,0.179200355,8.64524802,7.86920156,5.112010155,5.795829502,10.04211649,4.424731401,4.238278967,2.901682843,5.122580491,5.677397859,9.294255845,10.00930105,5.062759512,5.049244636,7.295347884,8.057854412,8.662085803,8.134814257,4.677248755,5.158475128,0.00011508,-3.382113074,0.064160136
0.387928326,0.221667521,8.719111653,7.528462159,5.142241311,6.256469514,9.561541154,4.703325773,4.076598492,2.789471378,5.161824847,5.542678743,9.390643473,9.482880726,4.90366207,4.945513787,7.199217179,7.911594586,8.57766583,8.389870412,4.724472329,4.786267558,0.000114973,-3.381965954,0.064166742
0.422322608,0.206601661,8.560037891,7.911783804,5.083362454,6.27047088,8.989079993,4.606199412,4.164098851,2.882808739,4.92198908,5.564371728,9.529709052,9.710279902,5.202255959,5.294190627,6.869758466,7.420472498,8.627422961,8.517559213,4.586090151,5.564380606,0.000114864,-3.381818995,0.06417334
0.373116842,0.179160804,8.711823381,7.882830052,5.251851567,6.280011019,9.400693662,4.289173116,4.132831448,2.775399465,4.960133161,5.491827097,8.55592943,9.472976057,4.813608833,5.297091047,6.908429835,8.502406454,8.590499174,8.067912533,4.82992277,5.021112413,0.000114833,-3.381672098,0.064179937
0.445691869,0.202501684,8.485021086,7.937791595,5.347922354,6.325432533,9.260082725,4.335090517,4.000003367,2.872256776,5.321486237,5.41926708,9.225632068,9.875925569,4.812157049,5.537929136,7.03564542,7.561325057,8.216201709,8.022060118,4.710361458,5.14214362,0.000114802,-3.381525263,0.064186531
0.437183794,0.180427434,8.728510772,7.361134253,5.667914025,6.098416153,8.936434716,4.396086629,4.120891946,2.70982677,4.926326582,5.552202055,9.331284281,9.986182691,5.044771777,5.384849535,7.062941657,7.915837304,8.298219157,8.365885293,4.637092901,4.917894051,0.000114752,-3.381378512,0.064193123
0.389003284,0.221797209,8.81837295,8.001234294,4.976209103,6.196593342,8.989916204,4.527097248,3.896528385,2.706198782,5.043151076,5.510137144,9.050404984,10.17039575,4.815750243,4.982209547,7.036769725,7.966856707,8.970548947,8.094699527,4.602359255,5.288142376,0.000114719,-3.381231826,0.064199713
0.42167422,0.229190145,8.696565597,7.902201234,5.303470507,6.670492869,8.825089702,4.560066837,4.22644493,2.869722161,5.030842122,5.59054959,8.668319604,9.354886306,4.962683865,5.178457496,6.722148409,8.069236815,8.357661778,8.663675003,4.510563556,5.097719006,0.00011463,-3.381085275,0.064206297
0.430260679,0.16214794,8.863149713,7.570851833,5.106940542,5.991072808,9.074241893,4.630700991,4.132118374,2.825816534,5.259902605,5.636701919,9.415434854,9.385422945,5.021688069,5.520075669,6.876494558,7.769938022,9.009769682,7.796592506,4.667288791,5.196251395,0.000114546,-3.380938853,0.064212876
0.451519879,0.241392487,8.626710937,7.918240599,5.026791845,6.272916478,9.147570739,4.635110836,4.300560501,2.884348525,5.028277996,5.372780851,9.311512583,9.433154203,4.811729363,5.195362213,6.932416338,7.564889822,8.345197148,8.597100647,4.714682997,5.016584592,0.000114457,-3.380792566,0.064219449
0.403899331,0.164405728,8.697508101,7.948699998,5.193685389,6.408829559,9.232001439,4.399455333,3.941582615,2.82396416,4.956610631,5.75600498,9.333198214,9.302466659,5.040765458,5.413280535,7.012458526,7.914650248,8.444910099,8.890924772,4.620749579,5.313384974,0.000114401,-3.380646372,0.064226019
0.39095365,0.194481285,8.811097284,8.105607241,5.335027184,6.393372992,9.175353389,4.518560618,4.205574729,2.883708748,5.08638036,5.427738233,9.885322472,9.504220273,4.900274617,5.401402063,6.486296074,8.176034272,8.498602296,8.359192662,4.744292595,5.091193097,0.000114359,-3.380500253,0.064232587
0.441859363,0.228414749,8.596806806,7.641705414,5.446565651,6.016822757,9.309639226,4.455598221,4.13994518,2.769801192,5.204349026,5.362573807,9.006145405,9.518127572,4.972368313,4.987502898,7.34346142,8.03563519,9.185155809,8.119618886,4.753038688,5.274056306,0.000114388,-3.380354118,0.064239156
0.44793654,0.157886229,8.511904319,7.377205736,5.044503726,6.499312297,9.504668528,4.398460586,4.05334467,2.88804385,5.025580211,5.413307974,9.200606657,10.3545471,5.173730615,5.135935718,7.209988858,8.490448281,8.20668834,8.378278137,4.692551343,5.168773815,0.000114486,-3.380207879,0.064245732
0.506950882,0.258044534,8.457827308,7.846485669,5.28113933,6.220884924,8.868384863,4.605984304,3.996832646,2.823096057,4.893165664,5.440156273,9.331521558,9.862924026,5.082262375,4.929871375,7.077503187,8.148795007,8.675251597,8.271811662,4.357745329,5.005648753,0.000114498,-3.380061646,0.06425231
0.459922522,0.218354332,8.479217119,7.885137646,5.22780891,6.656573622,9.344776312,4.290198491,4.119599755,2.860123655,5.054650548,5.640870692,8.85157583,9.913844494,5.291472789,4.85802124,6.601289722,8.243510472,8.439861653,8.054754895,4.772905689,4.864757364,0.000114458,-3.379915486,0.064258884
0.396016683,0.202107688,8.412926884,8.189184717,5.481429831,6.187912687,9.058799341,4.478150196,4.032957328,2.914947794,4.891517496,5.746391327,9.268674436,10.05579679,4.992500208,5.458078887,7.03067362,8.249097218,8.648551261,8.029306581,4.489845274,5.370995295,0.000114454,-3.379769352,0.064265459
0.457224426,0.161237793,8.295080986,8.089893316,5.04207684,6.1848954,9.550957512,4.605399247,4.124176086,2.781642587,4.993460858,5.531656611,8.847570778,9.034036044,4.91239177,5.136613358,6.602006145,7.627940533,8.694252899,8.37116725,4.810515583,5.092817203,0.000114463,-3.379623228,0.064272035
0.441969443,0.191298393,8.486460994,8.293629459,5.077313635,6.30012147,9.373372291,4.240502524,4.320679479,2.85418375,4.894516883,5.427947609,9.209789339,9.989690066,4.9918699,5.322472014,6.907698979,7.898145423,8.878401415,8.666280134,4.712636615,4.857317903,0.000114405,-3.3794772,0.064278606
0.381432495,0.257411122,8.279491083,7.518462637,5.122778471,6.567002781,9.486308379,4.534736503,4.134599941,2.762639166,5.013869216,5.384804834,8.718788511,9.645340432,4.864735085,5.231704237,6.980224022,7.77239202,8.608635713,7.965751248,4.646672789,5.208779663,0.000114311,-3.379331312,0.064285173
0.393052693,0.168858228,8.761516384,7.801818898,5.132593757,6.215100738,9.415593733,4.54670184,3.946032488,2.806545343,4.923938922,5.052878869,8.850997569,9.576268804,5.117181366,5.063110767,6.834149853,8.471186713,8.575803325,7.900119599,4.384813518,5.265413574,0.000114262,-3.379185509,0.064291736
0.417750345,0.19223306,8.48005859,7.442370683,5.460804829,6.474296366,8.508798831,4.607014346,4.146272725,2.932630835,5.214206828,5.4726994,8.910031762,9.595389341,5.161426139,5.181982675,7.199486376,7.949029284,8.780273454,8.105046237,4.752962222,5.271872942,0.000114218,-3.379039784,0.064298296
0.426894736,0.225734128,8.16904304,8.32086901,5.102720407,6.245822559,9.127755748,4.482740282,4.349965877,2.765187565,5.239279059,5.539482756,9.222107324,9.497169728,5.016333878,5.039223012,6.679519154,8.324564658,8.210347853,8.365367835,4.697389608,5.141135239,0.000114225,-3.378894071,0.064304857
0.437135753,0.264770636,8.552864142,7.765607783,5.258455235,6.435150229,9.41813785,4.452961974,4.038736306,2.814419577,4.856520075,5.19686463,9.14784364,9.813236995,5.018378592,5.320940759,6.97839626,7.732290597,8.284849203,7.63683865,4.475485214,5.198710212,0.000114236,-3.378748364,0.064311419
0.482466184,0.195223554,9.162579,7.731301586,5.358841091,6.179082594,9.934345877,4.432067064,4.170324943,2.830731018,5.066894951,5.388944851,9.576602191,10.04453233,5.008553131,5.211697684,6.64120216,7.737352045,8.113583402,8.182090792,4.658103356,5.161502239,0.000114166,-3.378602768,0.064317977
0.465821666,0.234061084,8.35613623,8.025046042,5.259314922,6.202578958,9.34101785,4.385001862,4.27453067,3.058266442,4.992309062,5.784930889,9.327049712,9.779830802,5.121592119,5.277615851,6.744835759,8.093838569,8.680948784,8.39809059,4.461591253,5.127539731,0.000114107,-3.378457268,0.064324531
0.4093895,0.164301915,8.743382291,7.607102798,5.181642441,6.235945887,9.614455669,4.547342284,4.126725165,2.944396815,4.712480587,5.542254868,9.666219517,9.841834358,5.039912793,5.066904769,7.525079499,8.133199042,8.57910533,8.183669117,4.522057888,5.166063194,0.000114041,-3.378311874,0.064331081
0.435547082,0.194530679,8.491545425,7.968652541,5.127407813,6.144841542,9.019351453,4.366665467,3.958627577,2.870141241,5.213186388,5.434267485,9.480523097,9.636834316,5.175130983,5.404442514,6.739910711,7.910078379,8.758387804,7.547793848,4.598679909,5.516499475,0.000114001,-3.378166553,0.064337628
0.444730026,0.159590801,8.717391866,7.88989514,5.237125121,6.668875551,8.859271505,4.521271968,4.381194048,2.837036643,5.239308445,5.450347194,8.889763447,9.117538243,5.065743916,4.986532393,6.856812119,8.006661674,8.277276363,7.78809744,4.657951208,5.145489883,0.000114017,-3.378021232,0.064344177
0.403903624,0.181645593,8.881699544,7.461153797,5.1017829,6.00965795,9.108620216,4.317002271,4.313892701,2.81356704,5.203101935,5.431680984,9.247099545,9.45889184,5.088678706,5.22575669,7.355656466,7.808799306,8.581736596,8.434112551,4.4926971,4.878356406,0.00011405,-3.377875889,0.064350728
0.462427264,0.211780505,9.174228803,7.701749715,5.01951825,6.262385724,9.247174602,4.662436629,4.354204357,2.725449567,4.995689415,5.764468876,9.075292341,10.00946972,4.832003699,5.32290288,6.922908974,7.587953954,8.517399022,8.113929897,4.584264191,5.126272457,0.000114013,-3.377730614,0.064357277
0.494184265,0.209495016,8.826432509,7.873261022,5.175110817,6.53144195,9.006088235,4.522809828,4.145402232,2.847916573,4.764589356,5.321341843,9.329458184,10.08456884,5.131140164,4.991308554,7.067791339,8.345076555,8.220093071,8.586088568,4.563574374,5.361330377,0.000114001,-3.377585377,0.064363825
0.425977827,0.219992968,8.485058817,8.180355974,5.055415655,6.234319707,9.08992468,4.522727741,3.931345354,2.7663437,4.982463854,5.423173246,9.168344068,8.977553869,5.215001497,5.146749685,6.60359943,7.682227233,8.793687373,8.264749823,4.69428114,4.891070063,0.000113992,-3.377440171,0.064370374
0.428694352,0.209663392,8.21817453,8.032562607,5.062005584,6.220127134,8.742918232,4.579474055,4.035553432,2.663023071,5.139584803,5.686020615,8.976396242,9.525514329,4.981044081,5.016999767,6.812901649,7.635079036,8.646629396,8.326677569,4.338326392,5.179418321,0.000113935,-3.37729506,0.064376918
0.42707819,0.169909325,8.915918721,7.678835446,5.350065867,6.427624384,9.19418699,4.603145047,4.135749193,2.749870607,5.071885096,5.82574102,9.850510502,9.816065303,4.926454078,5.353455228,6.895703439,7.501839323,8.647379594,7.930194777,4.645567724,5.367095617,0.000113888,-3.377150029,0.06438346
0.502111132,0.200789329,8.589316685,7.748884475,5.354158101,6.460050575,8.899928751,4.634405934,4.132554806,2.9640917,4.883153105,5.679661194,9.357516527,10.0996263,4.880972593,5.431560696,7.122247061,7.991688884,8.657444156,7.916758447,4.662867584,5.018547333,0.000113813,-3.377005115,0.064389997
0.435235278,0.209078667,8.707047208,7.885091123,5.271145754,6.058180176,9.120239172,4.427464118,4.411421244,2.74343781,4.992738715,5.440247824,9.916471288,9.823142724,4.978189329,5.353454248,7.023872781,7.774092466,8.785353267,7.7936894,4.66784265,4.928140638,0.000113765,-3.376860283,0.064396531
0.453656453,0.191003932,8.922293407,7.7163878,4.937812889,6.138773399,8.539470267,4.322498134,4.30513726,2.758651768,5.114116837,5.61232444,8.710986649,9.949418411,5.024494805,5.223450471,7.206255106,7.963821819,8.244978861,8.157097364,4.57794232,5.025379532,0.00011374,-3.376715504,0.064403064
0.367970261,0.169237072,8.740461944,7.871991979,5.489795278,6.136007798,8.913162844,4.384474597,4.186250336,2.792234747,5.135203521,5.344750811,9.515853895,9.650100654,5.142570388,5.376599347,6.795533847,8.189008228,8.537401951,8.283861785,4.335568988,5.138419442,0.000113688,-3.376570812,0.064409593
0.42168299,0.239522457,8.652327513,7.517755403,5.356527833,6.654985611,9.051598928,4.619444519,4.152601451,2.867740542,5.165081479,5.768397518,9.37013876,9.998562814,5.303028968,5.207140105,6.993233709,7.781518001,8.183179182,8.173068219,4.739594213,5.09008579,0.000113621,-3.376426227,0.064416119
0.469871575,0.232739387,8.304525063,7.959207026,5.076596266,6.564074053,9.197446079,4.50218163,4.217361567,2.702866436,5.009738145,5.562570236,9.175822797,9.936603048,5.181806459,5.038762981,6.407883189,8.245778931,8.892740163,7.944199185,4.698070581,5.369353896,0.000113592,-3.376281698,0.064422642
0.437968141,0.185224812,8.63754812,8.360777297,5.30900954,6.359777579,9.79775461,4.360045557,4.096105371,2.814241263,5.158487285,5.435853575,9.385923692,9.988508106,5.248573525,5.093906408,6.811290038,8.208886842,8.500323123,7.569778272,4.891045307,5.044090661,0.000113579,-3.376137208,0.064429165
0.480397454,0.199615404,8.319350421,8.397995715,5.304484484,6.208899722,9.265674793,4.56515413,4.161418846,2.80368606,5.297622003,5.531333167,9.398964437,9.821145915,5.360908942,5.295563447,6.937034543,7.891908891,8.397667023,7.894840045,4.678397328,5.409133115,0.000113553,-3.375992771,0.064435687
0.47804181,0.204111024,8.698577178,7.654118622,5.080177892,5.92809158,8.637838916,4.486254268,4.173427257,2.7428993,4.86098742,5.584458619,9.423171239,10.11573355,4.843576576,5.453618043,6.894989289,8.304383634,8.701286149,8.143150289,4.665140024,5.209019671,0.000113521,-3.375848397,0.064442207
0.366024597,0.215393199,8.292916366,7.547104835,4.994961949,6.554319714,8.864087703,4.503911583,3.972830961,2.731847438,5.084701121,5.364343307,9.208667178,9.872823303,4.914297094,5.138196346,7.085778066,8.310228719,8.430751002,8.322157339,4.49237636,5.25019069,0.000113509,-3.375704058,0.064448726
0.434415194,0.214063149,8.243349105,7.962230585,5.29949889,6.043746158,9.315358009,4.598543389,4.124254894,2.674443839,4.932419317,5.350033721,9.064313764,9.315623826,5.217170013,5.111583586,7.028658911,8.169840723,8.717975972,8.741085584,4.614481577,5.436265222,0.000113517,-3.375559729,0.064455246
0.44461697,0.275643608,8.794324284,7.991501472,5.418928305,6.308834194,9.520178573,4.444119172,4.005481924,2.907725482,4.917359326,5.421039733,9.341027827,9.942152732,4.98446813,5.024388018,6.702788896,8.013011206,8.705222145,7.750679613,4.714279033,5.293019598,0.00011351,-3.37541543,0.064461766
0.44803429,0.172417172,8.56150344,8.067393849,5.251638381,5.853824153,8.627176956,4.38172403,4.049800501,2.779864397,5.101281592,5.459841487,9.305481923,10.41535027,5.060075488,5.030798651,6.961164064,7.693174411,8.908984056,8.093509019,4.515552084,5.058262909,0.000113486,-3.375271182,0.064468284
0.42213049,0.210528959,8.242831947,7.625900513,4.998037362,6.394933323,8.814960137,4.511250068,3.930678137,2.917990234,4.815214621,5.716109851,9.081880023,9.806311609,5.369019108,5.14169527,7.232456804,8.050546781,8.424942707,7.826826521,4.60538573,5.180030109,0.000113423,-3.375127035,0.064474799
0.503118059,0.188223914,8.467615328,7.816826017,5.198343597,6.184616331,9.861705461,4.603553052,4.204188227,2.762661248,5.139002398,5.576191203,9.41209021,9.209810866,5.236245572,4.858079055,6.882782449,7.774535778,8.525320291,7.992127725,4.673953349,5.294357135,0.000113357,-3.374982993,0.064481309
0.415771847,0.179447996,8.940544167,7.224824485,5.088583866,6.306095832,8.958957277,4.53372589,4.358237214,2.655232559,4.986928398,5.486701714,9.606847817,10.03646945,5.175559963,5.306689928,6.824553243,7.765682555,8.543056314,7.945178315,4.67486418,5.233407387,0.0001134,-3.374838917,0.064487822
0.428804405,0.151015018,8.559083284,7.815861837,5.244636332,6.253227871,9.876294282,4.656640017,3.921657669,2.782070038,5.210445213,5.561054324,9.371291349,9.920317882,5.309207589,5.186969711,6.850557274,8.385578209,8.384105071,8.231537107,4.832618105,4.941052423,0.000113446,-3.374694804,0.064494339
0.454571002,0.171608148,8.418112609,8.290280071,4.943031604,6.609744796,9.535827297,4.367380544,4.130744326,2.830065807,5.252585817,5.146392168,9.47501027,9.921992096,5.094140594,5.013700537,7.063233669,8.183249592,8.619066515,7.982669135,4.53244047,5.207800947,0.000113416,-3.37455075,0.064500854
0.513479124,0.232551162,8.49071716,7.585464498,5.256557337,5.981403403,9.098152567,4.55424585,4.054423495,2.748090487,5.180650459,5.461142975,8.686879339,9.374504278,5.05167714,5.133035813,6.591109335,7.807541202,8.805628438,8.248090537,4.580628218,5.085365818,0.000113374,-3.374406769,0.064507366
0.517522962,0.190675835,8.522866535,7.807706004,5.202379061,5.825913428,9.129755258,4.442690656,4.092492101,2.716862866,4.886586698,5.531701086,9.094213969,10.088357,5.286853367,5.246670324,7.032793404,7.904760389,8.558841123,8.240295895,4.631706745,5.382505329,0.00011331,-3.37426289,0.064513875
0.401595364,0.203471434,8.45918327,7.759148262,5.116505345,6.239063811,9.261442538,4.714784879,4.18666507,2.833834806,5.193180947,5.769462336,9.400175612,10.0387725,5.470358991,5.285497777,7.299636527,8.019226457,8.321952429,8.03133492,4.574353222,5.053597034,0.000113239,-3.374119122,0.064520379
0.440973301,0.162710814,9.077787085,7.445228891,5.572841253,6.210192657,8.930870916,4.342973114,4.152472967,2.80050828,5.298204893,5.592093398,8.921071946,9.194342771,5.011294305,5.088994624,6.765693531,7.963485258,8.460647258,8.331979176,4.724860667,5.084369427,0.000113153,-3.373975485,0.064526877
0.535128024,0.22734508,8.663306872,7.451837876,5.429201767,6.236842417,9.592478421,4.500240948,4.164056563,2.834486412,5.194563386,5.498355084,9.253510408,9.360490694,4.937417144,5.087476415,6.91530734,8.301528491,8.555609446,8.089736536,4.700265878,5.028881924,0.000113084,-3.373831955,0.064533372
0.427740992,0.171367667,8.769486629,7.391526539,5.026411865,6.019899845,9.262339865,4.433552957,4.126229156,2.799770168,4.977303409,5.397603487,8.906304257,9.630538,5.204360207,4.821753969,6.550017596,7.967594235,8.923284926,8.347185525,4.77900442,5.413706008,0.000113006,-3.373688545,0.064539861
0.458277476,0.219160619,8.856250634,7.837032682,4.989268009,6.325839643,9.80410602,4.399718419,4.279108877,2.779715112,5.285418052,5.297867833,9.083434707,9.699460952,5.208776364,5.287246816,6.5543191,7.826563992,8.537846298,8.291944595,4.424936968,5.300542949,0.000112939,-3.37354524,0.064546347
0.386821926,0.194088011,8.642696206,7.942632346,5.16423228,6.358784346,9.788500262,4.332323451,4.008809295,2.815240265,4.857393065,5.189653759,9.46689674,9.745484107,5.330330098,5.222759784,6.850032791,8.57375482,8.649102177,7.968217186,4.557820285,5.060696669,0.000112927,-3.373401971,0.064552831
0.360507966,0.169906128,8.441619866,7.738053632,5.160962136,6.359714815,9.13712217,4.816624225,4.234307137,2.813863131,5.046733164,5.517952904,8.978064359,9.492395144,5.196252285,5.14617985,6.879023107,8.219707527,8.210355399,8.546544735,4.563238449,5.086691218,0.000112883,-3.373258779,0.064559314
0.475366504,0.195407121,8.290251608,8.598256538,5.03550971,6.025706694,9.216264559,4.623523848,4.197069646,2.84395146,5.026889333,5.509551668,9.233893546,9.615213117,4.87134849,5.162686221,6.752174465,7.792875838,8.804207219,8.275498723,4.661816856,5.224092953,0.000112801,-3.373115711,0.064565791
0.47726939,0.166857034,8.769998443,7.422269831,5.373517145,6.206134813,9.676092534,4.281343865,4.198949104,2.96606808,5.049651865,5.597179346,8.872913585,9.761792087,4.994428211,4.854005666,6.965981007,7.918375563,8.275200073,8.061364016,4.776675906,5.07487899,0.000112707,-3.372972783,0.064572262
0.464706656,0.146459955,8.788947353,7.682347088,5.299981877,6.286067198,9.211305925,4.432750676,4.210478085,2.85486767,4.957112846,5.912704424,9.292650473,9.498828885,4.667992055,5.018901604,7.079641449,8.242666171,8.759804347,8.119519738,4.589812532,5.175912133,0.000112621,-3.372829985,0.064578728
0.458847439,0.211602522,8.52712457,7.875215158,5.260734645,6.313847359,9.11889489,4.530122773,4.115467093,2.711192463,5.032712296,5.329274012,8.320991944,9.733066382,4.764561236,4.95270668,6.576705973,8.18219034,8.632332412,8.077597527,4.478940708,5.110802055,0.000112542,-3.372687307,0.064585188
0.413809154,0.154792724,8.347685624,7.819477583,4.976383515,6.405247394,9.573784426,4.341671289,4.201473329,2.763900538,4.786995098,5.298385441,9.028481318,9.219315893,4.9762322,5.103518029,7.198941964,8.325191637,8.502020441,7.682569645,4.61286338,5.143303928,0.000112463,-3.37254475,0.064591644
0.41396914,0.178339005,8.639604642,7.990170962,5.146730768,6.153246992,9.424497181,4.299599958,4.135198171,2.847500314,5.068664887,5.811181687,9.416047356,9.85671317,4.941623898,5.278544819,6.698991531,8.377633435,8.89801207,8.028970746,4.214270906,5.281122311,0.000112381,-3.372402317,0.064598095
0.433952022,0.197732239,8.967804993,8.238546323,5.109652574,6.587892668,9.337156579,4.564529952,4.049031811,2.892656423,5.076821639,5.587048975,9.148185528,9.674420709,4.931239405,5.337190813,6.751605554,8.12908427,8.575786645,7.995007166,4.496986069,4.640679398,0.000112342,-3.372259953,0.064604543
